country_or_area,year,value,category
Romania,2003,37762.3036977547,ch4
Romania,2002,37815.8281581869,ch4
Romania,2001,38303.8426044501,ch4
Romania,2000,36291.1315956144,ch4
Romania,1999,35542.5946511613,ch4
Romania,1998,37069.3177406358,ch4
Romania,1997,39362.6307016748,ch4
Romania,1996,42560.8709800098,ch4
Romania,1995,43002.2946675177,ch4
Romania,1994,43060.8333223704,ch4
Romania,1993,44116.8406111296,ch4
Romania,1992,45874.7728245789,ch4
Romania,1991,51601.7076598056,ch4
Romania,1990,62314.7567421458,ch4
Russia,2014,859101.067596339,ch4
Russia,2013,856648.068476539,ch4
Russia,2012,852552.481621696,ch4
Russia,2011,842543.993580557,ch4
Russia,2010,827300.14885215,ch4
Russia,2009,799070.495434016,ch4
Russia,2008,819537.108753173,ch4
Russia,2007,817694.587677569,ch4
Russia,2006,806182.562699162,ch4
Russia,2005,790311.941662593,ch4
Russia,2004,777315.958937797,ch4
Russia,2003,737661.372592713,ch4
Russia,2002,689309.206365057,ch4
Russia,2001,661581.711232814,ch4
Russia,2000,634332.610865134,ch4
Russia,1999,615217.687290042,ch4
Russia,1998,614448.449154696,ch4
Russia,1997,627871.889657435,ch4
Russia,1996,637618.056003041,ch4
Russia,1995,655448.422294398,ch4
Russia,1994,680641.143637547,ch4
Russia,1993,737770.858518844,ch4
Russia,1992,794953.160990131,ch4
Russia,1991,875196.162996812,ch4
Russia,1990,942383.462118004,ch4
Slovakia,2014,4363.29112322851,ch4
Slovakia,2013,4555.86784703824,ch4
Slovakia,2012,4408.49510534884,ch4
Slovakia,2011,4788.51272057605,ch4
Slovakia,2010,4707.52415289806,ch4
Slovakia,2009,4668.54719152074,ch4
Slovakia,2008,5120.15578648425,ch4
Slovakia,2007,4894.01010856053,ch4
Slovakia,2006,5028.68835754704,ch4
Slovakia,2005,5184.36933254953,ch4
Slovakia,2004,5183.93487150681,ch4
Slovakia,2003,5138.51406858598,ch4
Slovakia,2002,5237.54381346797,ch4
Slovakia,2001,5358.10742688496,ch4
Slovakia,2000,5422.7427246162,ch4
Slovakia,1999,5657.96959573303,ch4
Slovakia,1998,5708.46919242492,ch4
Slovakia,1997,5749.457734349,ch4
Slovakia,1996,6049.61100679276,ch4
Slovakia,1995,6132.90650836921,ch4
Slovakia,1994,5988.53761142181,ch4
Slovakia,1993,6155.26738815384,ch4
Slovakia,1992,6553.87787414712,ch4
Slovakia,1991,6887.8601811054,ch4
Slovakia,1990,7121.2834186975,ch4
Slovenia,2014,1978.92047046031,ch4
Slovenia,2013,2080.22651630495,ch4
Slovenia,2012,2127.71067150079,ch4
Slovenia,2011,2182.15441596544,ch4
Slovenia,2010,2187.90236287205,ch4
Slovenia,2009,2207.16389844843,ch4
Slovenia,2008,2247.92799808857,ch4
Slovenia,2007,2391.90961197287,ch4
Slovenia,2006,2391.73695756628,ch4
Slovenia,2005,2437.58307667229,ch4
Slovenia,2004,2449.21446657268,ch4
Slovenia,2003,2471.36919403308,ch4
Slovenia,2002,2515.78600812245,ch4
Slovenia,2001,2422.01857221348,ch4
Slovenia,2000,2459.12599911899,ch4
Slovenia,1999,2373.46242276013,ch4
Slovenia,1998,2370.50421902455,ch4
Slovenia,1997,2331.42106935408,ch4
Slovenia,1996,2338.37240810363,ch4
Slovenia,1995,2378.69044191864,ch4
Slovenia,1994,2350.49469278122,ch4
Slovenia,1993,2353.82832323806,ch4
Slovenia,1992,2429.87919040936,ch4
Slovenia,1991,2384.36661489612,ch4
Slovenia,1990,2471.36093079217,ch4
Spain,2014,34450.6511625869,ch4
Spain,2013,34043.956531788,ch4
Spain,2012,34614.9874675765,ch4
Spain,2011,35615.1350344722,ch4
Spain,2010,35291.2127611771,ch4
Spain,2009,37270.5119828752,ch4
Spain,2008,35588.3535943915,ch4
Spain,2007,36422.1025275888,ch4
Spain,2006,35804.8128583556,ch4
Spain,2005,35576.2419918783,ch4
Spain,2004,36137.9677434611,ch4
Spain,2003,36826.7232000656,ch4
Spain,2002,36482.1402838537,ch4
Spain,2001,36310.6338952737,ch4
Spain,2000,35247.7130225363,ch4
Spain,1999,34269.9240249584,ch4
Spain,1998,34044.2064020706,ch4
Spain,1997,33553.5165538679,ch4
Spain,1996,32667.3653350493,ch4
Spain,1995,31370.4074782782,ch4
Spain,1994,30913.1253878026,ch4
Spain,1993,30056.5712241291,ch4
Spain,1992,30128.9391822298,ch4
Spain,1991,29619.8064908904,ch4
Spain,1990,29575.3539622042,ch4
Sweden,2014,5158.27460523819,ch4
Sweden,2013,5277.9329959555,ch4
Sweden,2012,5377.20589996254,ch4
Sweden,2011,5564.02878754298,ch4
Sweden,2010,5687.88384904194,ch4
Sweden,2009,5805.53611701953,ch4
Sweden,2008,5936.88253361973,ch4
Sweden,2007,6198.31709727474,ch4
Sweden,2006,6455.72723390608,ch4
Sweden,2005,6559.35989947183,ch4
Sweden,2004,6731.72214167272,ch4
Sweden,2003,6697.65944365526,ch4
Sweden,2002,6905.54276182783,ch4
Sweden,2001,7126.72343791621,ch4
Sweden,2000,7192.46227726898,ch4
Sweden,1999,7404.10061602602,ch4
Sweden,1998,7594.95386962024,ch4
Sweden,1997,7776.31024090937,ch4
Sweden,1996,7839.9346862074,ch4
Sweden,1995,7882.64884569976,ch4
Sweden,1994,7989.14748730005,ch4
Sweden,1993,8078.73506347173,ch4
Sweden,1992,8083.24368960871,ch4
Sweden,1991,7989.38189793243,ch4
Sweden,1990,7989.91210405711,ch4
Switzerland,2014,5095.06928368112,ch4
Switzerland,2013,5095.04936019242,ch4
Switzerland,2012,5164.95570965621,ch4
Switzerland,2011,5206.27074742073,ch4
Switzerland,2010,5271.57952042053,ch4
Switzerland,2009,5292.02775234507,ch4
Switzerland,2008,5375.4107335135,ch4
Switzerland,2007,5296.65119681511,ch4
Switzerland,2006,5316.96272569942,ch4
Switzerland,2005,5302.88222527316,ch4
Switzerland,2004,5285.8499987863,ch4
Switzerland,2003,5317.73163021896,ch4
Switzerland,2002,5395.26998565461,ch4
Switzerland,2001,5429.09432517074,ch4
Switzerland,2000,5388.96544955272,ch4
Switzerland,1999,5422.28424062902,ch4
Switzerland,1998,5523.54865560759,ch4
Switzerland,1997,5594.1066238157,ch4
Switzerland,1996,5736.9447004692,ch4
Switzerland,1995,5776.09283368107,ch4
Switzerland,1994,5783.90634134274,ch4
Switzerland,1993,5835.37716229404,ch4
Switzerland,1992,5943.5191147313,ch4
Switzerland,1991,6023.58758108533,ch4
Switzerland,1990,6086.29442897972,ch4
Turkey,2014,57137.7139091579,ch4
Turkey,2013,56177.4699248097,ch4
Turkey,2012,58027.0063963444,ch4
Turkey,2011,53909.3461767295,ch4
Turkey,2010,51415.1382065348,ch4
Turkey,2009,49378.7268313077,ch4
Turkey,2008,49560.3882549665,ch4
Turkey,2007,48509.6025985556,ch4
Turkey,2006,46145.6795228267,ch4
Turkey,2005,44591.0371768022,ch4
Turkey,2004,42957.6624479264,ch4
Turkey,2003,43383.3566407907,ch4
Turkey,2002,42186.5818252638,ch4
Turkey,2001,44029.502946249,ch4
Turkey,2000,44821.5030613892,ch4
Turkey,1999,44984.1695687879,ch4
Turkey,1998,43468.3479172528,ch4
Turkey,1997,43353.8481224517,ch4
Turkey,1996,44230.7805542568,ch4
Turkey,1995,43881.318616833,ch4
Turkey,1994,44126.2636425085,ch4
Turkey,1993,44556.5476329221,ch4
Turkey,1992,44659.263861418,ch4
Turkey,1991,44842.0060781142,ch4
Turkey,1990,43820.3601995038,ch4
Ukraine,2014,70341.49779823,ch4
Ukraine,2013,76562.5268335439,ch4
Ukraine,2012,80865.701095892,ch4
Ukraine,2011,85863.5766080093,ch4
Ukraine,2010,86107.8301161962,ch4
Ukraine,2009,87087.7692567806,ch4
Ukraine,2008,94169.6993084897,ch4
Ukraine,2007,99448.1505922096,ch4
Ukraine,2006,100145.052387275,ch4
Ukraine,2005,102337.827256208,ch4
Ukraine,2004,105294.379477373,ch4
Ukraine,2003,108659.235719262,ch4
Ukraine,2002,109282.701351881,ch4
Ukraine,2001,116709.217869159,ch4
Ukraine,2000,118474.57628621,ch4
Ukraine,1999,127576.177018233,ch4
Ukraine,1998,127849.31785029,ch4
Ukraine,1997,130581.384834043,ch4
Ukraine,1996,136462.531350641,ch4
Ukraine,1995,140557.060825691,ch4
Ukraine,1994,152153.898575784,ch4
Ukraine,1993,162409.127835875,ch4
Ukraine,1992,171038.14623614,ch4
Ukraine,1991,181262.050249576,ch4
Ukraine,1990,189322.963464903,ch4
England,2014,53890.8647627838,ch4
England,2013,56195.5118644143,ch4
England,2012,60961.9140389103,ch4
England,2011,63739.8912348792,ch4
England,2010,66694.9389076353,ch4
England,2009,72125.315458803,ch4
England,2008,78550.1722167093,ch4
England,2007,84539.0150829793,ch4
England,2006,88581.9368741875,ch4
England,2005,92488.4413042543,ch4
England,2004,97862.7540762458,ch4
England,2003,102618.540465135,ch4
England,2002,107770.759393659,ch4
England,2001,109992.684875697,ch4
England,2000,114951.354845456,ch4
England,1999,119677.351145818,ch4
England,1998,124554.185183254,ch4
England,1997,127791.871600672,ch4
England,1996,130231.724714821,ch4
England,1995,130927.696076743,ch4
England,1994,128718.699057069,ch4
England,1993,135765.417974994,ch4
England,1992,137621.814117708,ch4
England,1991,138188.478428113,ch4
England,1990,137607.97835943,ch4
USA,2014,730828.659455192,ch4
USA,2013,721475.055605471,ch4
USA,2012,714401.17249108,ch4
USA,2011,717423.690198875,ch4
USA,2010,722410.566141546,ch4
USA,2009,735358.695211077,ch4
USA,2008,738889.54094161,ch4
USA,2007,725974.6403866,ch4
USA,2006,719580.692062306,ch4
USA,2005,717356.20467005,ch4
USA,2004,704886.776627103,ch4
USA,2003,708554.517044191,ch4
USA,2002,706330.241904929,ch4
USA,2001,712676.764973809,ch4
USA,2000,717473.935246073,ch4
USA,1999,723454.873639721,ch4
USA,1998,737821.420619752,ch4
USA,1997,747177.110142734,ch4
USA,1996,762203.846175451,ch4
USA,1995,767943.405720072,ch4
USA,1994,770450.426146208,ch4
USA,1993,764089.671266567,ch4
USA,1992,776869.789751931,ch4
USA,1991,777034.220915012,ch4
USA,1990,773854.896420295,ch4
Australia,2014,20084.5428336262,n2o
Australia,2013,19756.4526473437,n2o
Australia,2012,20342.3834778016,n2o
Australia,2011,20034.5751488136,n2o
Australia,2010,19698.2988200131,n2o
Australia,2009,19607.6331429126,n2o
Australia,2008,18908.2807875882,n2o
Australia,2007,18963.1189905204,n2o
Australia,2006,20224.6064878925,n2o
Australia,2005,20405.8158065194,n2o
Australia,2004,20163.2401501925,n2o
Australia,2003,18765.2767014156,n2o
Australia,2002,19712.7323287489,n2o
Australia,2001,19182.286785683,n2o
Australia,2000,18949.169567302,n2o
Australia,1999,17933.4397904515,n2o
Australia,1998,17743.9131061779,n2o
Australia,1997,17201.8907825515,n2o
Australia,1996,16609.5867776334,n2o
Australia,1995,15578.1964076231,n2o
Australia,1994,15790.426851818,n2o
Australia,1993,15374.9934277762,n2o
Australia,1992,15293.1833547565,n2o
Australia,1991,14923.4050205169,n2o
Australia,1990,15345.5978582934,n2o
Austria,2014,3427.43737299867,n2o
Austria,2013,3361.48349314328,n2o
Austria,2012,3359.69048998423,n2o
Austria,2011,3402.28805899567,n2o
Austria,2010,3330.1508428,n2o
Austria,2009,3523.21806483884,n2o
Austria,2008,3751.8926015206,n2o
Austria,2007,3577.37016383082,n2o
Austria,2006,3567.39359790372,n2o
Austria,2005,3581.49386376403,n2o
Austria,2004,3571.7214627101,n2o
Austria,2003,4163.74846991014,n2o
Austria,2002,4174.31268013581,n2o
Austria,2001,4177.76162490381,n2o
Austria,2000,4301.70460988914,n2o
Austria,1999,4335.79819560139,n2o
Austria,1998,4347.07409116246,n2o
Austria,1997,4286.75869314582,n2o
Austria,1996,4272.75225034369,n2o
Austria,1995,4388.99718320682,n2o
Austria,1994,4279.53097598147,n2o
Austria,1993,4080.8480946679,n2o
Austria,1992,4161.61638288105,n2o
Austria,1991,4460.64666458185,n2o
Austria,1990,4293.06258958584,n2o
Belarus,2014,12678.394857726,n2o
Belarus,2013,12799.388453272,n2o
Belarus,2012,12824.03580262,n2o
Belarus,2011,13041.54565992,n2o
Belarus,2010,12439.691519354,n2o
Belarus,2009,12507.96678271,n2o
Belarus,2008,12276.831959534,n2o
Belarus,2007,11709.4255861,n2o
Belarus,2006,11769.732019834,n2o
Belarus,2005,11203.946164142,n2o
Belarus,2004,10899.037111026,n2o
Belarus,2003,10578.776337292,n2o
Belarus,2002,10134.689907728,n2o
Belarus,2001,11338.843481618,n2o
Belarus,2000,11350.074288376,n2o
Belarus,1999,11251.338762214,n2o
Belarus,1998,11702.191035332,n2o
Belarus,1997,11732.3670118,n2o
Belarus,1996,11451.00532477,n2o
Belarus,1995,10752.765283444,n2o
Belarus,1994,11472.270574672,n2o
Belarus,1993,12816.656566594,n2o
Belarus,1992,13232.439982768,n2o
Belarus,1991,14693.752334818,n2o
Belarus,1990,15074.697805904,n2o
Belgium,2014,6278.98373750572,n2o
Belgium,2013,6280.71600286632,n2o
Belgium,2012,6470.88988425807,n2o
Belgium,2011,6564.49132627943,n2o
Belgium,2010,7759.83441618082,n2o
Belgium,2009,7229.43055480784,n2o
Belgium,2008,7102.80277274666,n2o
Belgium,2007,7094.15143768088,n2o
Belgium,2006,7591.03215178499,n2o
Belgium,2005,8581.48814510937,n2o
Belgium,2004,8850.4092731786,n2o
Belgium,2003,8712.78391381373,n2o
Belgium,2002,9613.02298617883,n2o
Belgium,2001,9963.92130157159,n2o
Belgium,2000,10352.8296876537,n2o
Belgium,1999,11071.1025909106,n2o
Belgium,1998,11057.2645597503,n2o
Belgium,1997,11183.0529189441,n2o
Belgium,1996,11415.398560162,n2o
Belgium,1995,10997.2037194408,n2o
Belgium,1994,10524.5048354457,n2o
Belgium,1993,10129.3928108206,n2o
Belgium,1992,9858.6978618329,n2o
Belgium,1991,10106.4073495644,n2o
Belgium,1990,10232.4000382159,n2o
Bulgaria,2014,3807.66613870328,n2o
Bulgaria,2013,4237.59451933528,n2o
Bulgaria,2012,3833.31577398217,n2o
Bulgaria,2011,3768.2482137874,n2o
Bulgaria,2010,4118.30970080681,n2o
Bulgaria,2009,3646.36487014831,n2o
Bulgaria,2008,4055.12998711494,n2o
Bulgaria,2007,3813.99986008563,n2o
Bulgaria,2006,3769.7414422988,n2o
Bulgaria,2005,4240.78225222001,n2o
Bulgaria,2004,4395.67656340284,n2o
Bulgaria,2003,3852.30323609396,n2o
Bulgaria,2002,4017.6318807371,n2o
Bulgaria,2001,4078.70742274843,n2o
Bulgaria,2000,4005.22085681668,n2o
Bulgaria,1999,3944.16097234411,n2o
Bulgaria,1998,3784.72928445926,n2o
Bulgaria,1997,4589.80143981182,n2o
Bulgaria,1996,4846.99043437078,n2o
Bulgaria,1995,4977.77959817515,n2o
Bulgaria,1994,5106.66182493753,n2o
Bulgaria,1993,5222.4745987816,n2o
Bulgaria,1992,5774.31109544814,n2o
Bulgaria,1991,6839.49771151956,n2o
Bulgaria,1990,8818.37141292847,n2o
Canada,2014,39407.1108706383,n2o
Canada,2013,40647.0631927479,n2o
Canada,2012,38773.5415647623,n2o
Canada,2011,37652.726724076,n2o
Canada,2010,37891.753748992,n2o
Canada,2009,37749.5907018662,n2o
Canada,2008,41681.6457531807,n2o
Canada,2007,39691.9656662167,n2o
Canada,2006,38759.9393800432,n2o
Canada,2005,40863.4283663269,n2o
Canada,2004,42328.241861865,n2o
Canada,2003,40097.5345772836,n2o
Canada,2002,38156.7745435737,n2o
Canada,2001,38523.214474169,n2o
Canada,2000,39936.356635356,n2o
Canada,1999,40309.5164172252,n2o
Canada,1998,42548.8743217178,n2o
Canada,1997,46527.870911098,n2o
Canada,1996,47724.3995197404,n2o
Canada,1995,45650.3327877802,n2o
Canada,1994,45062.1701912386,n2o
Canada,1993,42000.4456435488,n2o
Canada,1992,41323.5177157639,n2o
Canada,1991,41010.0740664717,n2o
Canada,1990,42239.7307721834,n2o
Croatia,2014,1621.47305302201,n2o
Croatia,2013,1697.40303822074,n2o
Croatia,2012,2216.92191738725,n2o
Croatia,2011,2356.55447754079,n2o
Croatia,2010,2300.07156763452,n2o
Croatia,2009,2224.65623070275,n2o
Croatia,2008,2454.85122489478,n2o
Croatia,2007,2420.17013254078,n2o
Croatia,2006,2334.44929495875,n2o
Croatia,2005,2405.29943226947,n2o
Croatia,2004,2448.45046521196,n2o
Croatia,2003,2173.68198135036,n2o
Croatia,2002,2276.72903481168,n2o
Croatia,2001,2370.13253176201,n2o
Croatia,2000,2387.67171742591,n2o
Croatia,1999,2277.14868903243,n2o
Croatia,1998,2069.62684779324,n2o
Croatia,1997,2433.92669374514,n2o
Croatia,1996,2234.91559231208,n2o
Croatia,1995,2248.32964293429,n2o
Croatia,1994,2325.58979219483,n2o
Croatia,1993,2306.49417076897,n2o
Croatia,1992,2693.14631988244,n2o
Croatia,1991,2652.77362136561,n2o
Croatia,1990,2793.14962938266,n2o
Cyprus,2014,330.5656784,n2o
Cyprus,2013,327.5974643,n2o
Cyprus,2012,355.2934651,n2o
Cyprus,2011,362.4272573,n2o
Cyprus,2010,376.8326965,n2o
Cyprus,2009,356.5110335,n2o
Cyprus,2008,358.3156917,n2o
Cyprus,2007,369.0948583,n2o
Cyprus,2006,376.1754873,n2o
Cyprus,2005,359.0261833,n2o
Cyprus,2004,385.4701073,n2o
Cyprus,2003,394.165494,n2o
Cyprus,2002,396.171332,n2o
Cyprus,2001,394.555278,n2o
Cyprus,2000,363.015256,n2o
Cyprus,1999,366.12429,n2o
Cyprus,1998,379.546806,n2o
Cyprus,1997,353.25516,n2o
Cyprus,1996,364.649488,n2o
Cyprus,1995,398.598244,n2o
Cyprus,1994,351.946642,n2o
Cyprus,1993,363.1329064,n2o
Cyprus,1992,342.5869984,n2o
Cyprus,1991,309.9044444,n2o
Cyprus,1990,309.9047424,n2o
Czech Republic,2014,6660.69397839425,n2o
Czech Republic,2013,6335.43371232632,n2o
Czech Republic,2012,6441.22389738116,n2o
Czech Republic,2011,6557.25229605377,n2o
Czech Republic,2010,6398.1561228289,n2o
Czech Republic,2009,6616.85086175011,n2o
Czech Republic,2008,6930.08190648947,n2o
Czech Republic,2007,7067.65619801291,n2o
Czech Republic,2006,7069.14006491977,n2o
Czech Republic,2005,7107.64171808379,n2o
Czech Republic,2004,7491.18980351111,n2o
Czech Republic,2003,7044.60293100224,n2o
Czech Republic,2002,7375.06206802929,n2o
Czech Republic,2001,7650.73702464,n2o
Czech Republic,2000,7568.7508246245,n2o
Czech Republic,1999,7561.34569543948,n2o
Czech Republic,1998,7694.96090306874,n2o
Czech Republic,1997,7838.49264850086,n2o
Czech Republic,1996,7869.55193757898,n2o
Czech Republic,1995,8027.71793324945,n2o
Czech Republic,1994,7840.70196490355,n2o
Czech Republic,1993,8064.5856625792,n2o
Czech Republic,1992,8999.6686196642,n2o
Czech Republic,1991,9898.53869276329,n2o
Czech Republic,1990,11446.6469272203,n2o
Denmark,2014,5084.61187572385,n2o
Denmark,2013,5114.30580754653,n2o
Denmark,2012,4974.30190021738,n2o
Denmark,2011,5133.77010296871,n2o
Denmark,2010,5137.1642230126,n2o
Denmark,2009,5147.99594399131,n2o
Denmark,2008,5449.49481677779,n2o
Denmark,2007,5482.2110056033,n2o
Denmark,2006,5389.35753047604,n2o
Denmark,2005,5411.64556687349,n2o
Denmark,2004,6050.82549268459,n2o
Denmark,2003,6490.23171109984,n2o
Denmark,2002,6726.27499735231,n2o
Denmark,2001,6645.01710511251,n2o
Denmark,2000,6837.48781306869,n2o
Denmark,1999,6992.43924979096,n2o
Denmark,1998,6789.72994670559,n2o
Denmark,1997,6794.51884463166,n2o
Denmark,1996,6666.74780296077,n2o
Denmark,1995,7085.34925940786,n2o
Denmark,1994,7207.60031402353,n2o
Denmark,1993,7117.56479342416,n2o
Denmark,1992,7610.88310734658,n2o
Denmark,1991,7680.69773539393,n2o
Denmark,1990,7813.98220403621,n2o
Estonia,2014,819.529049495335,n2o
Estonia,2013,769.162697021836,n2o
Estonia,2012,780.572716248272,n2o
Estonia,2011,716.297908811208,n2o
Estonia,2010,717.870158861874,n2o
Estonia,2009,701.683749536995,n2o
Estonia,2008,744.691616284892,n2o
Estonia,2007,666.539863671522,n2o
Estonia,2006,619.029068386866,n2o
Estonia,2005,621.450093321964,n2o
Estonia,2004,632.529220727631,n2o
Estonia,2003,609.588748916545,n2o
Estonia,2002,579.81772822248,n2o
Estonia,2001,601.710064305643,n2o
Estonia,2000,601.320771079247,n2o
Estonia,1999,576.253562953293,n2o
Estonia,1998,686.06511578056,n2o
Estonia,1997,675.819384057021,n2o
Estonia,1996,662.58133430339,n2o
Estonia,1995,702.713971252113,n2o
Estonia,1994,773.069211913729,n2o
Estonia,1993,819.81142680363,n2o
Estonia,1992,1085.92140009621,n2o
Estonia,1991,1306.620570437,n2o
Estonia,1990,1386.94803318539,n2o
Finland,2014,4626.44529423974,n2o
Finland,2013,4589.41603649606,n2o
Finland,2012,4527.42472097089,n2o
Finland,2011,4547.93466904221,n2o
Finland,2010,4676.58281741075,n2o
Finland,2009,5070.90249707673,n2o
Finland,2008,5917.6058746115,n2o
Finland,2007,5793.79319374182,n2o
Finland,2006,5725.75086732767,n2o
Finland,2005,5921.3804785276,n2o
Finland,2004,5844.56970927116,n2o
Finland,2003,5787.69900624858,n2o
Finland,2002,5676.41835284394,n2o
Finland,2001,5569.39400428778,n2o
Finland,2000,5621.95734522058,n2o
Finland,1999,5573.50049147288,n2o
Finland,1998,5678.76837027459,n2o
Finland,1997,5831.75844753035,n2o
Finland,1996,5886.29683034134,n2o
Finland,1995,5984.19575566851,n2o
Finland,1994,5786.16374762057,n2o
Finland,1993,5614.44591958677,n2o
Finland,1992,5461.41289768856,n2o
Finland,1991,5881.93675030608,n2o
Finland,1990,6328.71648460905,n2o
France,2014,43031.3392485803,n2o
France,2013,41715.4959878521,n2o
France,2012,41875.3083673158,n2o
France,2011,41732.0739671842,n2o
France,2010,43316.6262924628,n2o
France,2009,45642.3386955562,n2o
France,2008,47099.1236401676,n2o
France,2007,48057.0394991582,n2o
France,2006,47876.6192863574,n2o
France,2005,48969.4477288948,n2o
France,2004,49822.9250731393,n2o
France,2003,51538.4101767204,n2o
France,2002,53345.2948532905,n2o
France,2001,56147.5468959435,n2o
France,2000,56512.0748224093,n2o
France,1999,58037.0524807837,n2o
France,1998,64007.5898474858,n2o
France,1997,70521.2783680232,n2o
France,1996,70355.993117673,n2o
France,1995,68570.3600676745,n2o
France,1994,67047.1291904924,n2o
France,1993,66951.8882312991,n2o
France,1992,67817.2148560581,n2o
France,1991,68232.7496472636,n2o
France,1990,67665.0963966015,n2o
Germany,2014,38780.289995392,n2o
Germany,2013,38084.9191806386,n2o
Germany,2012,37497.4936607524,n2o
Germany,2011,38347.3209531827,n2o
Germany,2010,36952.5090330272,n2o
Germany,2009,44969.9864483368,n2o
Germany,2008,45768.6413223936,n2o
Germany,2007,45257.888831885,n2o
Germany,2006,43351.0600038012,n2o
Germany,2005,43642.2880424378,n2o
Germany,2004,45657.6649811772,n2o
Germany,2003,43482.068802201,n2o
Germany,2002,43849.5670144331,n2o
Germany,2001,44665.5199820162,n2o
Germany,2000,43274.075126665,n2o
Germany,1999,43242.4891829438,n2o
Germany,1998,46658.0534921103,n2o
Germany,1997,59540.8018578211,n2o
Germany,1996,62404.5335799045,n2o
Germany,1995,61135.982143179,n2o
Germany,1994,61756.6417555732,n2o
Germany,1993,60921.6171925002,n2o
